,Fare_Amt,tripDurationHours,tipPC,depart_income,arriv_income,Trip_Distance,Payment_Type
378,15.7,0.416666666667,0.0,121.765217175,49.4984977376,4.28,CASH
379,9.3,0.216666666667,0.0,170.550403502,178.157744482,2.39,CASH
380,4.5,0.0833333333333,0.444444444444,115.621026064,94.386319293,0.69,Credit
381,10.5,0.2,0.0,94.386319293,143.303540904,3.3,CASH
382,6.9,0.183333333333,0.0,158.973138597,147.284296274,0.91,CASH
383,4.9,0.0941666666667,0.0,139.074511059,119.356719782,0.3,CASH
384,8.5,0.186666666667,0.0,,138.760957512,1.9,CASH
385,7.7,0.189444444444,0.168831168831,158.973138597,170.259992779,1.7,CREDIT
386,7.3,0.133055555556,0.0,41.4481213543,12.9872220278,1.6,CASH
387,13.4,0.182222222222,0.0,21.3128239511,77.6545853926,4.8,Cash
388,13.4,0.2525,0.0,119.356719782,138.760957512,4.6,Cash
389,4.7,0.0444444444444,0.170212765957,157.477740509,170.259992779,0.5,Credit
390,9.8,0.225,0.102040816327,21.3128239511,136.763860839,1.8,Credit
391,6.3,0.110555555556,0.0,119.356719782,111.452010793,0.7,Cash
392,3.7,0.0638888888889,0.0,136.763860839,136.763860839,0.4,Cash
393,6.1,0.106111111111,0.0,178.157744482,205.936708269,1.4,Cash
394,8.5,0.237777777778,0.0,157.477740509,147.284296274,1.5,Cash
395,4.6,0.0461111111111,0.0,120.643519106,147.284296274,0.7,Cash
396,6.9,0.131666666667,0.0,18.7725508594,157.477740509,1.7,Cash
397,7.7,0.168333333333,0.0,26.7751177863,18.7725508594,1.6,Cash
398,6.3,0.103611111111,0.0,115.621026064,115.621026064,0.8,Cash
399,7.3,0.148333333333,0.0,22.2377302013,64.1674781822,1.9,Cash
400,5.0,0.0713888888889,0.0,121.765217175,94.386319293,0.7,Cash
401,5.7,0.133055555556,0.0,302.957837437,205.936708269,0.5,Cash
402,6.5,0.153611111111,0.0,121.765217175,94.386319293,1.1,Cash
403,6.3,0.0841666666667,0.0,120.643519106,147.284296274,1.2,Cash
404,4.5,0.0613888888889,0.0,121.765217175,139.074511059,0.9,Cash
405,9.9,0.197222222222,0.0,120.643519106,121.765217175,2.3,Cash
406,8.7,0.1625,0.249425287356,138.760957512,147.284296274,1.8,Credit
407,4.6,0.055,0.0,120.643519106,147.284296274,0.5,Cash
408,6.9,0.116666666667,0.0,121.765217175,119.356719782,1.99,CASH
409,7.3,0.169166666667,0.0,139.074511059,42.750828305,1.5,Cash
410,5.3,0.0986111111111,0.0,170.550403502,170.550403502,0.9,Cash
411,10.9,0.216666666667,0.0,147.284296274,136.763860839,3.53,CASH
412,9.3,0.216666666667,0.0,18.731099623,15.1089989338,2.15,CASH
413,14.1,0.35,0.0,119.356719782,101.184332311,3.52,Credit
414,8.9,0.2,0.0,115.621026064,139.074511059,2.22,CASH
415,12.1,0.233333333333,0.0,170.550403502,136.763860839,4.04,CASH
416,10.2,0.185,0.0980392156863,120.643519106,302.957837437,2.7,Credit
417,10.9,0.193055555556,0.137614678899,158.973138597,136.763860839,3.8,Credit
418,13.3,0.3,0.0,94.386319293,22.2377302013,4.5,CASH
419,4.9,0.0666666666667,0.0,147.284296274,120.643519106,1.19,CASH
420,4.5,0.0666666666667,0.0,157.477740509,178.157744482,0.82,CASH
421,13.7,23.9833333333,0.14598540146,22.4447877594,36.4885473838,4.61,Credit
422,12.9,0.35,0.0,139.074511059,430.402252069,3.35,CASH
423,12.9,0.35,0.0,139.074511059,430.402252069,3.35,CASH
424,12.9,0.35,0.0,139.074511059,,3.35,CASH
425,12.9,0.35,0.0,139.074511059,,3.35,CASH
426,16.9,0.34,0.0,18.7725508594,111.452010793,5.9,CASH
427,2.5,1.23416666667,0.0,120.643519106,,16.4,CASH
428,7.7,0.223333333333,0.0,119.356719782,139.074511059,1.3,CASH
429,7.3,0.145,0.0,115.621026064,205.936708269,1.8,CASH
430,24.6,0.392777777778,0.0,121.765217175,18.9772436022,9.9,Cash
431,4.9,0.104444444444,0.0,136.763860839,215.183243508,0.4,Cash
432,14.2,0.317777777778,0.0,64.1674781822,115.621026064,4.3,Cash
433,5.4,0.0733333333333,0.0,119.356719782,115.621026064,1.0,Cash
434,5.3,0.0975,0.0,147.284296274,238.665860215,0.8,Cash
435,45.0,0.695833333333,0.163777777778,27.7688679245,252.197724718,17.8,Credit
436,5.4,0.0769444444444,0.0,136.763860839,95.1038858049,0.9,Cash
437,8.5,0.240833333333,0.176470588235,121.765217175,94.386319293,1.0,Credit
438,4.2,0.0388888888889,0.0,42.750828305,119.356719782,0.5,Cash
439,24.1,0.283888888889,0.2,21.3128239511,,10.2,Credit
440,7.0,0.104722222222,0.0,170.550403502,64.1674781822,1.8,Cash
441,5.8,0.106111111111,0.172413793103,119.356719782,115.621026064,0.7,Credit
442,7.9,0.125,0.0,41.4481213543,19.3772990198,1.7,Cash
443,4.9,0.0872222222222,0.0,138.760957512,170.550403502,0.7,Cash
444,4.9,0.09,0.0,205.936708269,252.197724718,0.7,Cash
445,4.5,0.0575,0.148888888889,302.957837437,147.284296274,0.9,Credit
446,17.7,0.2975,0.0,19.3790709046,120.643519106,6.4,Cash
447,4.1,0.0519444444444,0.0,64.1674781822,64.1674781822,0.7,Cash
448,6.5,0.174444444444,0.0,120.643519106,94.386319293,0.7,Cash
449,6.5,0.1,0.0,147.284296274,138.760957512,1.87,CASH
450,10.2,0.126111111111,0.2,53.4850998464,42.750828305,3.3,Credit
451,7.3,0.133333333333,0.27397260274,111.452010793,252.197724718,2.05,Credit
452,4.2,0.0330555555556,0.0,178.157744482,170.259992779,0.5,Cash
453,20.5,0.333333333333,0.2,21.1142020811,120.643519106,8.0,Credit
454,13.3,0.283333333333,0.0,111.452010793,170.550403502,4.31,CASH
455,6.5,0.104444444444,0.0,,147.284296274,1.7,Cash
456,10.9,0.266666666667,0.275229357798,121.765217175,21.3128239511,2.53,Credit
457,8.1,0.133333333333,0.0,252.197724718,42.750828305,2.32,CASH
458,5.7,0.130833333333,0.0,252.197724718,252.197724718,0.8,Cash
459,4.1,0.0666666666667,0.487804878049,252.197724718,158.973138597,0.68,Credit
460,5.7,0.1,0.0,,170.550403502,1.16,CASH
461,6.1,0.116666666667,0.0,115.621026064,119.356719782,1.56,CASH
462,4.5,0.0833333333333,0.0,119.356719782,42.750828305,0.81,CASH
463,7.3,0.166666666667,0.0,120.643519106,111.452010793,1.4,CASH
464,4.5,0.0666666666667,0.0,64.1674781822,64.1674781822,0.62,CASH
465,8.1,0.2,0.0,170.550403502,158.973138597,1.8,CASH
466,18.9,0.333333333333,0.0,138.760957512,150.291550604,7.19,CASH
467,4.1,0.05,0.0,115.621026064,115.621026064,0.52,CASH
468,8.9,0.183333333333,0.0,,120.643519106,2.95,CASH
469,4.1,0.05,0.0,157.477740509,302.957837437,0.65,CASH
470,16.9,0.283333333333,0.2,136.763860839,205.936708269,6.51,Credit
471,5.3,0.1,0.0,120.643519106,147.284296274,0.82,CASH
472,4.9,0.1,0.0,121.765217175,94.386319293,0.99,CASH
473,14.9,0.366666666667,0.0,302.957837437,101.184332311,4.84,CASH
474,4.9,0.1,0.0,302.957837437,205.936708269,0.42,CASH
475,7.3,0.177777777778,0.0,115.621026064,139.074511059,1.6,CASH
476,5.3,0.095,0.0,121.765217175,115.621026064,1.2,CASH
477,12.9,0.421388888889,0.116279069767,252.197724718,121.765217175,2.8,CREDIT
478,10.9,0.262777777778,0.0,,120.643519106,3.0,CASH
479,9.4,0.128611111111,0.212765957447,121.765217175,138.760957512,2.9,Credit
480,5.0,0.0586111111111,0.0,238.665860215,121.765217175,1.0,Cash
481,22.9,0.478055555556,0.0,,101.184332311,7.5,Credit
482,6.7,0.121388888889,0.0,139.074511059,119.356719782,0.8,Cash
483,9.9,0.18,0.0,120.643519106,119.356719782,2.5,Cash
484,16.6,0.443611111111,0.0,158.973138597,77.6545853926,5.0,Cash
485,7.0,0.134722222222,0.0,120.643519106,252.197724718,1.2,Cash
486,11.7,0.29,0.17094017094,147.284296274,101.184332311,3.3,Credit
487,6.1,0.122777777778,0.2,111.452010793,101.184332311,1.2,Credit
488,20.5,0.334722222222,0.0,,28.1894598073,8.2,Cash
489,11.7,0.190833333333,0.149572649573,178.157744482,119.356719782,4.2,Credit
490,5.9,0.0772222222222,0.0,147.284296274,170.550403502,1.0,Cash
491,5.0,0.0530555555556,0.0,101.184332311,121.765217175,1.0,Cash
492,5.4,0.0944444444444,0.0,158.973138597,252.197724718,0.8,Cash
493,5.3,0.101111111111,0.0,119.356719782,119.356719782,0.9,Cash
494,6.1,0.114444444444,0.0,139.074511059,101.184332311,1.2,Cash
495,6.5,0.149444444444,0.0,158.973138597,147.284296274,1.2,Cash
496,7.4,0.172222222222,0.0,119.356719782,139.074511059,1.3,Cash
497,5.7,0.0736111111111,0.0,158.973138597,302.957837437,1.4,Cash
498,4.1,0.0666666666667,0.0,147.284296274,120.643519106,0.55,CASH
499,4.9,0.0833333333333,0.0,115.621026064,119.356719782,0.94,CASH
500,45.0,1.2,0.377777777778,147.284296274,27.7688679245,16.83,Credit
501,9.3,0.240555555556,0.2,119.356719782,21.3128239511,1.8,Credit
502,5.3,0.1,0.0,115.621026064,119.356719782,0.88,CASH
503,2.5,0.0166666666667,0.0,252.197724718,,0.04,CASH
504,2.5,0.0166666666667,0.0,252.197724718,,0.04,CASH
505,2.5,0.0166666666667,0.0,252.197724718,252.197724718,0.04,CASH
506,2.5,0.0166666666667,0.0,252.197724718,252.197724718,0.04,CASH
507,6.9,0.143333333333,0.0,115.621026064,119.356719782,1.5,Cash
508,5.7,0.116666666667,0.0,94.386319293,238.665860215,0.85,CASH
509,5.3,0.116666666667,0.0,136.763860839,21.3128239511,0.95,CASH
510,18.9,0.416666666667,0.0,150.291550604,115.621026064,5.31,CASH
511,12.3,0.251666666667,0.0,18.7725508594,170.550403502,3.4,Cash
512,5.7,0.1,0.0,430.402252069,101.184332311,1.47,CASH
513,5.7,0.1,0.0,,101.184332311,1.47,CASH
514,17.7,0.133333333333,0.257062146893,120.643519106,18.8220529801,6.59,Credit
515,5.3,0.1,0.0,64.1674781822,138.760957512,0.88,CASH
516,5.3,0.0333333333333,0.396226415094,111.452010793,158.973138597,1.31,Credit
517,12.9,0.316666666667,0.0,120.643519106,64.1674781822,3.96,CASH
518,6.5,0.133333333333,0.0,120.643519106,147.284296274,1.07,CASH
519,4.1,0.0666666666667,0.0,157.477740509,178.157744482,0.77,CASH
520,4.1,0.05,0.0,170.550403502,147.284296274,0.76,Credit
521,12.1,0.2,0.247933884298,215.183243508,147.284296274,4.52,Credit
522,13.3,0.3,0.15037593985,94.386319293,95.1038858049,4.19,Credit
523,5.7,0.1,0.0,170.550403502,205.936708269,1.43,CASH
524,15.3,0.333333333333,0.0,120.643519106,41.6434757916,5.12,CASH
525,6.9,0.133333333333,0.0,170.550403502,64.1674781822,1.75,CASH
526,6.2,0.119444444444,0.322580645161,119.356719782,121.765217175,0.8,Credit
527,10.6,0.171111111111,0.0,252.197724718,101.184332311,3.7,Cash
528,9.3,0.256944444444,0.0,302.957837437,205.936708269,1.2,Cash
529,11.4,0.208611111111,0.0,119.356719782,302.957837437,3.5,Cash
530,7.8,0.133333333333,0.0,121.765217175,147.284296274,2.1,Cash
531,6.6,0.0858333333333,0.0,252.197724718,157.477740509,1.6,Cash
532,13.4,0.168611111111,0.0,111.452010793,77.6545853926,4.9,Cash
533,7.7,0.155833333333,0.0,138.760957512,205.936708269,2.0,Cash
534,18.2,0.341111111111,0.0,139.074511059,430.402252069,6.2,Cash
535,4.9,0.0913888888889,0.204081632653,252.197724718,302.957837437,0.8,Credit
536,10.2,0.240555555556,0.0,94.386319293,119.356719782,2.3,Cash
537,5.0,0.0683333333333,0.0,111.452010793,115.621026064,0.7,Cash
538,9.5,0.179444444444,0.0,120.643519106,208.774085523,2.1,Cash
539,13.4,0.280277777778,0.0,136.763860839,49.4984977376,3.9,Cash
540,3.8,0.0394444444444,0.0,,,0.1,No Charge
541,5.7,0.125277777778,0.0,147.284296274,120.643519106,0.9,Cash
542,16.6,0.246666666667,0.0,21.3128239511,18.731099623,5.9,Cash
543,24.9,0.787222222222,0.0,138.760957512,115.621026064,5.6,Cash
544,4.5,0.07,0.0,238.665860215,147.284296274,0.6,Cash
545,8.9,0.21,0.0,111.452010793,94.386319293,1.9,Cash
546,6.9,0.15,0.0,121.765217175,94.386319293,1.55,CASH
547,8.1,0.15,0.0,302.957837437,138.760957512,2.27,CASH
548,4.5,0.0666666666667,0.0,170.550403502,170.550403502,0.78,CASH
549,9.7,0.283333333333,0.103092783505,121.765217175,101.184332311,2.01,Credit
550,11.3,0.25,0.0,42.750828305,147.284296274,3.47,CASH
551,9.3,0.233333333333,0.0,170.550403502,157.477740509,2.38,CASH
552,12.7,0.221388888889,0.0,252.197724718,24.27830721,4.0,Cash
553,9.0,0.181388888889,0.0,94.386319293,42.750828305,2.3,Cash
554,9.0,0.181388888889,0.0,,42.750828305,2.3,Cash
555,5.7,0.1,0.0,111.452010793,111.452010793,0.88,CASH
556,7.3,0.183333333333,0.0,119.356719782,94.386319293,1.28,CASH
557,4.5,0.0666666666667,0.0,170.259992779,157.477740509,0.9,CASH
558,3.3,0.0333333333333,0.30303030303,215.183243508,136.763860839,0.31,Credit
559,9.3,0.2,0.0,139.074511059,147.284296274,2.68,CASH
560,8.1,0.166666666667,0.0,115.621026064,147.284296274,2.16,CASH
561,8.1,0.233333333333,0.0,94.386319293,120.643519106,1.22,CASH
562,7.3,0.15,0.0,178.157744482,64.1674781822,1.78,CASH
563,4.5,0.0666666666667,0.0,,22.4447877594,0.76,CASH
564,45.0,0.583333333333,0.0,27.7688679245,147.284296274,19.14,CASH
565,8.1,0.183333333333,0.0,139.074511059,120.643519106,1.75,CASH
566,9.3,0.2,0.10752688172,119.356719782,238.665860215,2.64,Credit
567,11.3,0.3,0.176991150442,170.259992779,120.643519106,2.68,Credit
568,16.9,0.283333333333,0.0,150.291550604,158.973138597,6.57,CASH
569,45.0,0.783333333333,0.177777777778,238.665860215,238.665860215,15.99,Credit
570,10.5,0.266666666667,0.285714285714,120.643519106,139.074511059,2.91,Credit
571,4.9,0.0833333333333,0.0,157.477740509,302.957837437,1.17,CASH
572,8.9,0.226944444444,0.112359550562,147.284296274,119.356719782,2.4,CREDIT
573,14.1,0.320555555556,0.0,147.284296274,136.763860839,4.3,CASH
574,5.3,0.1175,0.188679245283,119.356719782,101.184332311,0.9,CREDIT
575,5.3,0.105555555556,0.0,111.452010793,115.621026064,1.2,CASH
576,9.7,0.245277777778,0.2,111.452010793,136.763860839,1.9,Credit
577,6.3,0.0975,0.15873015873,115.621026064,158.973138597,0.8,Credit
578,5.3,0.0783333333333,0.0,136.763860839,121.765217175,1.4,Cash
579,5.7,0.113611111111,0.0,178.157744482,170.259992779,1.0,Cash
580,7.7,0.159444444444,0.2,94.386319293,136.763860839,2.0,Credit
581,4.6,0.0580555555556,0.15,119.356719782,121.765217175,0.5,Credit
582,6.1,0.1425,0.0,147.284296274,94.386319293,1.1,Cash
583,6.6,0.148611111111,0.0,136.763860839,119.356719782,0.7,Cash
584,8.5,0.143611111111,0.176470588235,158.973138597,178.157744482,2.6,Credit
585,9.5,0.191944444444,0.0,115.621026064,101.184332311,1.9,Cash
586,3.3,0.02,0.0,111.452010793,115.621026064,0.4,Cash
587,6.5,0.1275,0.0,170.259992779,252.197724718,1.3,Cash
588,5.1,0.0525,0.0,170.259992779,178.157744482,0.8,Cash
589,5.5,0.0680555555556,0.0,121.765217175,121.765217175,0.7,Cash
590,6.5,0.149166666667,0.0,136.763860839,101.184332311,1.1,Cash
591,8.5,0.195,0.2,147.284296274,115.621026064,2.0,Credit
592,12.6,0.217222222222,0.0,121.765217175,64.1674781822,4.3,Cash
593,7.7,0.168888888889,0.0,119.356719782,121.765217175,1.8,Cash
594,3.0,6.95916666667,0.0,27.7986865239,24.740081363,14.0,Cash
595,9.8,0.193333333333,0.0,121.765217175,53.4850998464,2.8,Cash
596,5.3,0.0786111111111,0.0,147.284296274,238.665860215,1.1,Cash
597,8.1,0.17,0.2,302.957837437,170.550403502,1.8,Credit
598,11.3,0.183333333333,0.0,157.477740509,139.074511059,3.93,CASH
599,6.1,0.116666666667,0.0,18.731099623,19.7708445489,1.35,CASH
600,9.7,0.233333333333,0.0,302.957837437,22.2377302013,2.07,CASH
601,11.1,0.259722222222,0.24954954955,178.157744482,252.197724718,2.0,Credit
602,7.7,0.15,0.0,14.4615015207,29.844896045,2.28,CASH
603,6.9,0.133333333333,0.144927536232,158.973138597,302.957837437,1.59,Credit
604,4.9,0.1,0.0,120.643519106,,0.73,CASH
605,45.0,0.901666666667,0.0,27.7688679245,120.643519106,19.1,Cash
606,6.1,0.121944444444,0.0,21.3128239511,101.184332311,1.2,Cash
607,6.1,0.133333333333,0.327868852459,21.3128239511,119.356719782,1.19,Credit
608,4.5,0.0666666666667,0.0,111.452010793,42.750828305,0.87,CASH
609,5.3,0.1,0.0,120.643519106,170.550403502,1.19,CASH
610,2.5,0.0,0.0,,,0.0,CASH
611,8.5,0.2,0.0,170.550403502,158.973138597,1.91,CASH
612,27.7,0.266666666667,0.0,,30.349915638,12.4,CASH
613,6.5,0.116666666667,0.0,115.621026064,111.452010793,1.4,CASH
614,8.5,0.2,0.117647058824,143.303540904,21.3128239511,1.58,Credit
615,4.1,0.05,0.0,101.184332311,119.356719782,0.78,CASH
616,4.5,0.0333333333333,0.0,18.731099623,18.731099623,1.03,CASH
617,14.9,0.233333333333,0.0,21.3128239511,170.259992779,5.57,CASH
618,9.3,0.233333333333,0.0,138.760957512,302.957837437,2.06,CASH
619,8.1,0.183333333333,0.246913580247,94.386319293,101.184332311,1.9,Credit
620,4.5,0.0666666666667,0.0,170.550403502,252.197724718,0.71,CASH
621,9.7,0.216666666667,0.309278350515,252.197724718,42.750828305,2.77,Credit
622,5.3,0.0833333333333,0.0,139.074511059,121.765217175,1.2,CASH
623,5.3,0.0833333333333,0.188679245283,119.356719782,121.765217175,0.82,Credit
624,6.5,0.140555555556,0.149230769231,94.386319293,111.452010793,1.2,Credit
625,10.1,0.241666666667,0.0,,,2.6,Cash
626,9.8,0.170555555556,0.0,,24.27830721,2.6,Cash
627,8.3,0.146944444444,0.2,302.957837437,138.760957512,1.8,Credit
628,5.7,0.125,0.0,252.197724718,115.621026064,0.7,Cash
629,21.8,0.405555555556,0.0,19.5947079837,64.1674781822,7.7,Cash
630,3.8,0.0344444444444,0.0,238.665860215,115.621026064,0.3,Cash
631,4.1,0.0561111111111,0.0,119.356719782,21.3128239511,0.6,Cash
632,23.3,0.361944444444,0.0,147.284296274,30.349915638,9.7,Cash
633,6.5,0.1,0.0,178.157744482,252.197724718,1.65,CASH
634,4.9,0.1,0.0,119.356719782,111.452010793,0.77,Credit
635,13.7,0.216666666667,0.0,302.957837437,42.750828305,4.94,CASH
636,7.7,0.15,0.0,42.750828305,158.973138597,2.08,CASH
637,7.7,0.15,0.0,42.750828305,158.973138597,2.08,CASH
638,7.7,0.15,0.0,42.750828305,,2.08,CASH
639,7.7,0.15,0.0,42.750828305,,2.08,CASH
640,7.3,0.15,0.0,170.550403502,94.386319293,2.1,CASH
641,8.9,0.15,0.0,157.477740509,147.284296274,2.78,CASH
642,8.9,0.243333333333,0.112359550562,170.550403502,158.973138597,1.5,Credit
643,8.9,0.243333333333,0.112359550562,170.550403502,158.973138597,1.5,Credit
644,8.9,0.243333333333,0.112359550562,170.550403502,,1.5,Credit
645,8.9,0.243333333333,0.112359550562,170.550403502,,1.5,Credit
646,10.1,0.233333333333,0.19801980198,158.973138597,42.750828305,2.45,Credit
647,10.5,0.216666666667,0.0952380952381,147.284296274,64.1674781822,3.01,Credit
648,8.5,0.116666666667,0.0,42.750828305,22.4447877594,2.64,CASH
649,10.1,0.2,0.148514851485,205.936708269,111.452010793,2.8,Credit
650,5.3,0.1,0.377358490566,94.386319293,115.621026064,0.93,Credit
651,4.9,0.05,0.408163265306,178.157744482,205.936708269,1.22,Credit
652,4.5,0.0333333333333,0.0,18.731099623,18.731099623,1.02,CASH
653,9.7,0.25,0.154639175258,101.184332311,238.665860215,2.4,Credit
654,4.9,0.0833333333333,0.204081632653,302.957837437,205.936708269,0.91,Credit
655,5.7,0.1,0.0,138.760957512,178.157744482,1.46,CASH
656,19.3,0.65,0.20518134715,252.197724718,136.763860839,3.59,Credit
657,18.1,0.333333333333,0.0,111.452010793,27.4665365713,6.49,CASH
658,4.1,0.05,0.0,121.765217175,238.665860215,0.97,CASH
659,12.5,0.366666666667,0.0,158.973138597,139.074511059,2.8,CASH
660,8.1,0.2,0.0,94.386319293,139.074511059,1.78,CASH
661,6.1,0.133333333333,0.245901639344,158.973138597,205.936708269,1.4,Credit
662,6.1,0.133333333333,0.245901639344,,205.936708269,1.4,Credit
663,5.3,0.1,0.188679245283,302.957837437,,1.1,Credit
664,6.5,0.133333333333,0.0,139.074511059,111.452010793,1.57,CASH
665,19.3,0.25,0.20518134715,,115.621026064,8.25,Credit
666,3.7,0.05,0.0,115.621026064,158.973138597,0.51,CASH
667,8.9,0.2,0.0,121.765217175,119.356719782,1.94,CASH
668,3.3,0.0213888888889,0.0,139.074511059,139.074511059,0.4,CASH
669,4.5,0.0869444444444,0.0,,147.284296274,0.6,CASH
670,4.5,0.0869444444444,0.0,252.197724718,147.284296274,0.6,CASH
671,5.3,0.113611111111,0.235849056604,252.197724718,170.259992779,1.0,CREDIT
672,7.3,0.124722222222,0.0,115.621026064,147.284296274,2.1,Cash
673,4.9,0.0644444444444,0.0,252.197724718,115.621026064,1.1,Cash
674,17.4,0.412222222222,0.0,119.356719782,36.4885473838,4.9,Cash
675,7.4,0.13,0.2,147.284296274,238.665860215,1.7,Credit
676,7.7,0.158333333333,0.0,170.259992779,64.1674781822,1.7,Cash
677,4.5,0.0697222222222,0.0,157.477740509,178.157744482,0.7,Cash
678,4.3,0.0291666666667,0.0,157.477740509,157.477740509,0.5,Cash
679,16.1,0.269722222222,0.0,205.936708269,430.402252069,5.7,Credit
680,12.9,0.344166666667,0.0,101.184332311,147.284296274,3.1,Cash
681,5.0,0.0911111111111,0.0,94.386319293,238.665860215,0.5,Cash
682,4.9,0.0525,0.0,215.183243508,110.918264697,0.3,Cash
683,5.7,0.109722222222,0.0,120.643519106,238.665860215,1.0,Cash
684,5.8,0.0902777777778,1.89655172414,147.284296274,94.386319293,1.1,Credit
685,7.5,0.139444444444,0.0,121.765217175,119.356719782,1.1,Cash
686,4.9,0.103055555556,0.0,,252.197724718,0.7,Cash
687,10.5,0.188333333333,0.0,18.731099623,41.4481213543,3.3,Cash
688,7.0,0.0761111111111,0.2,252.197724718,178.157744482,1.9,Credit
689,3.7,0.05,0.0,121.765217175,139.074511059,0.61,CASH
690,4.9,0.0952777777778,0.0,115.621026064,120.643519106,0.7,Cash
691,6.5,0.133333333333,0.0,94.386319293,158.973138597,1.51,CASH
692,7.3,0.166666666667,0.0,252.197724718,170.259992779,1.55,CASH
693,6.5,0.0880555555556,0.0,147.284296274,94.386319293,1.8,Cash
694,11.3,0.166666666667,0.0,22.4447877594,42.750828305,3.9,CASH
695,17.4,0.357222222222,0.0,136.763860839,178.157744482,6.0,Cash
696,23.7,0.366666666667,0.0,120.643519106,14.2333201893,9.66,CASH
697,5.7,0.1,0.175438596491,170.259992779,252.197724718,1.38,Credit
698,4.2,0.0375,0.0,120.643519106,94.386319293,0.4,Cash
699,6.5,0.15,0.0,42.750828305,121.765217175,1.34,CASH
700,20.1,0.45,0.0,94.386319293,22.4447877594,6.25,CASH
701,7.7,0.2,0.0,252.197724718,147.284296274,1.39,CASH
702,8.9,0.25,0.0,,,1.25,CASH
703,7.3,0.133333333333,0.0,121.765217175,115.621026064,1.79,CASH
704,4.5,0.05,0.0,205.936708269,302.957837437,0.61,CASH
705,20.9,0.266666666667,0.0,,252.197724718,9.08,CASH
706,3.7,0.05,0.0,64.1674781822,138.760957512,0.49,CASH
707,10.5,0.166666666667,0.0,252.197724718,64.1674781822,3.8,CASH
708,4.5,0.0666666666667,0.444444444444,170.550403502,138.760957512,0.84,Credit
709,4.5,0.0666666666667,0.0,22.2377302013,,1.11,CASH
710,6.1,0.15,0.0,121.765217175,119.356719782,1.07,CASH
711,9.7,0.183333333333,0.0,136.763860839,158.973138597,2.97,CASH
712,5.7,0.116666666667,0.0,139.074511059,94.386319293,1.27,CASH
